work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,156400,143.34,1091.11,Data Science
2022,Data Analytics Consultant,Leadership and Management,United States,2,4,1,United States,3,103960,143.34,725.27,Data Analysis
2022,Product Data Analyst,Data Analysis,United States,2,4,1,United States,2,128800,143.34,898.56,Data Analysis
2021,Data Analyst,Data Analysis,Philippines,3,4,1,Philippines,1,46000,55.15,834.09,Data Analysis
2022,BI Data Analyst,Data Analysis,Australia,2,4,1,Australia,2,49098,168.02,292.22,Data Analysis
2022,Lead Data Scientist,Data Science and Research,Portugal,3,4,2,Portugal,1,27548,106.46,258.76,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,147200,143.34,1026.93,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,109756,143.34,765.7,Data Science
2022,Research Scientist,Data Science and Research,United States,2,4,2,United States,3,133400,143.34,930.65,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,82800,143.34,577.65,Data Engineering
2022,ETL Developer,Data Engineering,United States,3,4,1,United States,2,134504,143.34,938.36,Data Engineering
2022,ETL Developer,Data Engineering,United States,3,4,1,United States,2,114328,143.34,797.6,Data Engineering
2022,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,207000,143.34,1444.12,Data Science
2022,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,147200,143.34,1026.93,Data Science
2022,Data Scientist,Data Science and Research,Netherlands,2,4,1,Netherlands,1,50263,137.57,365.36,Data Science
2022,Data Engineer,Data Engineering,Canada,3,4,1,Canada,2,170936,142.12,1202.76,Data Engineering
2022,Data Engineer,Data Engineering,Canada,3,4,1,Canada,2,126408,142.12,889.45,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,225400,143.34,1572.49,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,165600,143.34,1155.3,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,187220,143.34,1306.13,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,3,4,3,United States,2,139840,143.34,975.58,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,230000,143.34,1604.58,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,57960,143.34,404.35,Data Engineering
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,3,4,1,United States,2,171120,143.34,1193.8,Data Science
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,3,4,1,United States,2,136896,143.34,955.04,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United Kingdom,2,4,2,United Kingdom,3,117813,144.03,817.98,Data Science
2022,Data Scientist,Data Science and Research,United States,1,4,3,United States,3,75440,143.34,526.3,Data Science
2022,Data Scientist,Data Science and Research,Dominican Republic,1,2,1,France,2,101200,73.55,1375.93,Data Science
2022,Applied Machine Learning Scientist,Machine Learning and AI,United States,2,4,2,United States,2,159160,143.34,1110.37,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,171120,143.34,1193.8,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,136896,143.34,955.04,Data Science
2022,Data Science Manager,Data Science and Research,United States,2,4,1,United States,2,145360,143.34,1014.09,Data Science
2022,Data Science Manager,Data Science and Research,United States,2,4,1,United States,2,123280,143.34,860.05,Data Science
2022,Analytics Engineer,Leadership and Management,United States,4,4,1,United States,2,184000,143.34,1283.66,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,4,4,1,United States,2,138000,143.34,962.75,Data Engineering
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,198904,143.34,1387.64,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,132572,143.34,924.88,Data Analysis
2022,Data Scientist,Data Science and Research,Netherlands,2,4,3,Netherlands,2,106327,137.57,772.89,Data Science
2022,Data Scientist,Data Science and Research,Netherlands,2,4,3,Netherlands,2,82161,137.57,597.23,Data Science
2022,ETL Developer,Data Engineering,United States,3,4,3,United States,2,230000,143.34,1604.58,Data Engineering
2022,ETL Developer,Data Engineering,United States,3,4,3,United States,2,57960,143.34,404.35,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,124200,143.34,866.47,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,78200,143.34,545.56,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,2,189520,143.34,1322.17,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,2,161092,143.34,1123.85,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,174478,143.34,1217.23,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,151796,143.34,1058.99,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,141680,143.34,988.42,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,115920,143.34,808.71,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,3,184000,143.34,1283.66,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,3,138000,143.34,962.75,Data Science
2022,Analytics Engineer,Leadership and Management,United States,3,4,1,United States,2,124200,143.34,866.47,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,90625,144.03,629.21,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,67969,144.03,471.91,Data Engineering
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,107640,143.34,750.94,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,91494,143.34,638.3,Data Analysis
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,178388,143.34,1244.51,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,118956,143.34,829.89,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United Kingdom,1,4,1,United Kingdom,1,50977,144.03,353.93,Data Science
2022,Data Analyst,Data Analysis,United Kingdom,3,4,3,United Kingdom,2,79297,144.03,550.56,Data Analysis
2022,Data Analyst,Data Analysis,United Kingdom,3,4,3,United Kingdom,2,56640,144.03,393.25,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,161000,143.34,1123.2,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,119600,143.34,834.38,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,173052,143.34,1207.28,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,128671,143.34,897.66,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,228804,143.34,1596.23,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,3,United States,2,153732,143.34,1072.5,Data Science
2022,BI Data Analyst,Data Analysis,Germany,2,4,1,Germany,1,46397,127.47,363.98,Data Analysis
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,188600,143.34,1315.75,Data Science
2022,Data Architect,Data Architecture and Modeling,United States,3,4,3,United States,2,129996,143.34,906.91,Data Engineering
2022,Data Architect,Data Architecture and Modeling,United States,3,4,3,United States,2,93932,143.34,655.31,Data Engineering
2022,Data Analyst,Data Analysis,Argentina,1,4,1,Argentina,3,46000,93.54,491.77,Data Analysis
2022,Data Scientist,Data Science and Research,Belgium,1,4,1,Belgium,3,77328,136.89,564.89,Data Science
2022,Lead Data Scientist,Data Science and Research,United Kingdom,2,4,2,United Kingdom,1,56640,144.03,393.25,Data Science
2022,Data Architect,Data Architecture and Modeling,United States,3,4,3,United States,2,230000,143.34,1604.58,Data Engineering
2022,Data Architect,Data Architecture and Modeling,United States,3,4,3,United States,2,57960,143.34,404.35,Data Engineering
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,3,174340,143.34,1216.27,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,3,128892,143.34,899.2,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,3,163392,143.34,1139.89,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,3,120796,143.34,842.72,Data Engineering
2022,Data Engineer,Data Engineering,United States,2,4,3,United States,2,22080,143.34,154.04,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,3,186668,143.34,1302.27,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,105800,143.34,738.11,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,1,4,2,United States,3,105800,143.34,738.11,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,2,4,3,United States,2,178388,143.34,1244.51,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,2,4,3,United States,2,118956,143.34,829.89,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,3,128800,143.34,898.56,Data Science
2022,Data Analyst,Data Analysis,United States,2,4,3,United States,2,198904,143.34,1387.64,Data Analysis
2022,Data Analyst,Data Analysis,United States,2,4,3,United States,2,132572,143.34,924.88,Data Analysis
2022,Machine Learning Scientist,Machine Learning and AI,United States,3,4,3,United States,2,198720,143.34,1386.35,Data Science
2022,Machine Learning Scientist,Machine Learning and AI,United States,3,4,3,United States,2,132480,143.34,924.24,Data Science
2022,Data Analyst,Data Analysis,United States,1,4,1,United States,3,138000,143.34,962.75,Data Analysis
2022,Applied Data Scientist,Data Science and Research,Austria,1,4,2,Austria,2,46000,134.56,341.85,Data Science
2021,Cloud Data Architect,Data Architecture and Modeling,United States,3,4,2,United States,3,230000,143.34,1604.58,Data Engineering
2022,Research Scientist,Data Science and Research,Netherlands,4,4,3,Netherlands,3,77328,137.57,562.1,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,2,4,1,United Kingdom,2,121211,144.03,841.57,Data Science
2022,Analytics Engineer,Leadership and Management,Argentina,3,4,1,United States,1,44160,93.54,472.1,Data Engineering
2022,Data Science Manager,Data Science and Research,United States,4,4,3,United States,2,239660,143.34,1671.97,Data Science
2022,Data Science Manager,Data Science and Research,United States,4,4,3,United States,2,161092,143.34,1123.85,Data Science
2022,Data Analyst,Data Analysis,United States,1,4,1,United States,1,50600,143.34,353.01,Data Analysis
2022,Data Analyst,Data Analysis,United States,2,4,1,United States,2,119600,143.34,834.38,Data Analysis
2022,Applied Machine Learning Scientist,Machine Learning and AI,France,3,4,1,United Kingdom,3,70949,135.27,524.5,Data Science
2022,Data Scientist,Data Science and Research,Belgium,1,4,2,Belgium,1,47847,136.89,349.53,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,190163,143.34,1326.66,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,91172,143.34,636.05,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,2,4,3,United States,2,184000,143.34,1283.66,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,2,4,3,United States,2,49680,143.34,346.59,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,1,4,2,United States,3,119600,143.34,834.38,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,3,92000,143.34,641.83,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,3,73600,143.34,513.46,Data Engineering
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,92000,143.34,641.83,Data Science
2022,Data Specialist,Data Management and Strategy,United States,3,4,1,United States,3,203596,143.34,1420.37,Data Engineering
2022,Data Specialist,Data Management and Strategy,United States,3,4,1,United States,3,136804,143.34,954.4,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United Kingdom,1,4,1,United Kingdom,3,27600,144.03,191.63,Data Science
2022,Data Analyst,Data Analysis,France,1,4,2,France,2,26098,135.27,192.93,Data Analysis
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,83828,144.03,582.02,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,56640,144.03,393.25,Data Engineering
2022,Data Scientist,Data Science and Research,Germany,2,4,1,Germany,1,56062,127.47,439.81,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,3,United States,2,229319,143.34,1599.83,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,3,United States,2,170568,143.34,1189.95,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,2,4,2,United Kingdom,2,73633,144.03,511.23,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,118565,143.34,827.16,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,86204,143.34,601.4,Data Analysis
2022,Machine Learning Engineer,Machine Learning and AI,United States,3,4,1,United States,2,92000,143.34,641.83,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,125359,143.34,874.56,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,100537,143.34,701.39,Data Analysis
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,3,147200,143.34,1026.93,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,3,84640,143.34,590.48,Data Science
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,124610,144.03,865.17,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,96289,144.03,668.53,Data Engineering
2022,Data Engineer,Data Engineering,United States,1,4,1,United States,3,118680,143.34,827.96,Data Engineering
2022,Data Engineer,Data Engineering,United States,1,4,1,United States,3,79120,143.34,551.97,Data Engineering
2022,Business Data Analyst,Data Analysis,United States,3,4,1,United States,3,92000,143.34,641.83,Data Analysis
2022,Data Scientist,Data Science and Research,Turkey,2,4,2,Turkey,2,23000,64.7,355.49,Data Science
2022,Data Analyst,Data Analysis,Singapore,2,4,2,Singapore,2,60036,112.16,535.27,Data Analysis
2022,AI Scientist,Machine Learning and AI,United States,2,4,1,United States,2,184000,143.34,1283.66,Data Science
2022,Machine Learning Developer,Machine Learning and AI,United States,1,4,1,United States,3,165600,143.34,1155.3,Data Science
2022,Data Scientist,Data Science and Research,United States,2,4,1,United States,3,140760,143.34,982.0,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,138069,143.34,963.23,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,102051,143.34,711.95,Data Analysis
2022,Machine Learning Scientist,Machine Learning and AI,Egypt,2,4,1,Egypt,2,20976,27.37,766.39,Data Science
2020,Data Analyst,Data Analysis,Portugal,1,4,1,Portugal,2,20984,106.46,197.11,Data Analysis
2022,Data Analyst,Data Analysis,Indonesia,1,4,3,Indonesia,3,13800,54.52,253.12,Data Analysis
2022,Data Science Manager,Data Science and Research,Australia,3,4,1,Australia,3,123064,168.02,732.44,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,1,4,3,United States,3,76360,143.34,532.72,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,171120,143.34,1193.8,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,136896,143.34,955.04,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,103868,143.34,724.63,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,83094,143.34,579.7,Data Analysis
2022,ML Engineer,Machine Learning and AI,United States,3,4,3,United States,2,220800,143.34,1540.39,Data Science
2022,ML Engineer,Machine Learning and AI,United States,3,4,3,United States,2,147200,143.34,1026.93,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,2,276000,143.34,1925.49,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,2,184000,143.34,1283.66,Data Science
2022,Data Engineer,Data Engineering,Germany,2,4,2,Germany,1,60412,127.47,473.93,Data Engineering
2022,AI Scientist,Machine Learning and AI,India,2,4,1,United States,3,184000,42.86,4293.05,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United Kingdom,2,4,3,United Kingdom,2,107617,144.03,747.18,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United Kingdom,2,4,3,United Kingdom,2,84962,144.03,589.89,Data Science
2022,AI Scientist,Machine Learning and AI,United States,2,4,3,United States,2,110400,143.34,770.2,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,103868,143.34,724.63,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,83094,143.34,579.7,Data Analysis
2022,Data Analytics Manager,Leadership and Management,United States,3,4,1,United States,2,133400,143.34,930.65,Data Analysis
2022,Data Analytics Manager,Leadership and Management,United States,3,4,1,United States,2,96968,143.34,676.49,Data Analysis
2020,Data Scientist,Data Science and Research,Germany,1,4,3,Germany,1,45326,127.47,355.58,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,3,198076,143.34,1381.86,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,3,145544,143.34,1015.38,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,3,192372,143.34,1342.07,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,3,142232,143.34,992.27,Data Engineering
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,106659,143.34,744.1,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,75132,143.34,524.15,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,142600,143.34,994.84,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,France,2,4,1,Germany,2,77328,135.27,571.66,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,150880,143.34,1052.6,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,121440,143.34,847.22,Data Analysis
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,113160,143.34,789.45,Data Science
2022,ETL Developer,Data Engineering,Greece,2,4,3,Greece,2,48330,104.66,461.78,Data Engineering
2022,Lead Data Engineer,Data Engineering,Canada,4,4,1,Canada,1,106004,142.12,745.88,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,152168,143.34,1061.59,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,121734,143.34,849.27,Data Engineering
2022,Data Architect,Data Architecture and Modeling,United States,3,4,1,United States,2,192073,143.34,1339.98,Data Engineering
2022,Data Architect,Data Architecture and Modeling,United States,3,4,1,United States,2,135976,143.34,948.63,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,126034,143.34,879.27,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,93444,143.34,651.9,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United Kingdom,1,4,1,United Kingdom,3,32285,144.03,224.15,Data Science
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,3,168912,143.34,1178.4,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,3,92736,143.34,646.97,Data Engineering
2022,Data Analyst,Data Analysis,United Kingdom,2,4,1,United Kingdom,2,45312,144.03,314.6,Data Analysis
2022,Data Analyst,Data Analysis,United Kingdom,2,4,1,United Kingdom,2,33984,144.03,235.95,Data Analysis
2022,Data Analyst,Data Analysis,Spain,2,4,1,Spain,2,38663,113.82,339.69,Data Analysis
2022,Data Analyst,Data Analysis,Spain,2,4,1,Spain,2,28998,113.82,254.77,Data Analysis
2022,Data Analyst,Data Analysis,Greece,2,4,1,Greece,2,38663,104.66,369.42,Data Analysis
2022,Data Analyst,Data Analysis,Greece,2,4,1,Greece,2,28998,104.66,277.07,Data Analysis
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,198076,143.34,1381.86,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,129168,143.34,901.13,Data Science
2022,Data Engineer,Data Engineering,Spain,2,4,1,Spain,2,57996,113.82,509.54,Data Engineering
2022,Data Engineer,Data Engineering,Spain,2,4,1,Spain,2,43497,113.82,382.16,Data Engineering
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,239200,143.34,1668.76,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,2,4,3,United Kingdom,2,39648,144.03,275.28,Data Science
2022,Data Engineer,Data Engineering,Greece,2,4,1,Greece,2,57996,104.66,554.14,Data Engineering
2022,Data Engineer,Data Engineering,Greece,2,4,1,Greece,2,43497,104.66,415.6,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,2,4,1,United Kingdom,2,50977,144.03,353.93,Data Engineering
2021,Machine Learning Engineer,Machine Learning and AI,Italy,2,4,2,Italy,3,46978,124.24,378.12,Data Science
2022,Data Science Engineer,Data Science and Research,Argentina,3,4,1,Mexico,3,55200,93.54,590.12,Data Science
2022,Data Engineer,Data Engineering,United States,2,4,3,United States,2,76268,143.34,532.08,Data Engineering
2022,Data Engineer,Data Engineering,United States,2,4,3,United States,2,58788,143.34,410.13,Data Engineering
2022,Machine Learning Scientist,Machine Learning and AI,United States,2,4,1,United States,3,147200,143.34,1026.93,Data Science
2022,Machine Learning Scientist,Machine Learning and AI,United States,2,4,1,United States,3,103316,143.34,720.78,Data Science
2022,Data Science Manager,Data Science and Research,United States,2,4,1,United States,2,221720,143.34,1546.81,Data Science
2022,Data Science Manager,Data Science and Research,United States,2,4,1,United States,2,146280,143.34,1020.51,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,73600,143.34,513.46,Data Science
2022,Data Analyst,Data Analysis,United States,2,4,3,United States,1,53360,143.34,372.26,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,125120,143.34,872.89,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,100096,143.34,698.31,Data Engineering
2022,Data Engineer,Data Engineering,United States,4,4,1,United States,2,222640,143.34,1553.23,Data Engineering
2022,Data Engineer,Data Engineering,United States,4,4,1,United States,2,184000,143.34,1283.66,Data Engineering
2022,Data Scientist,Data Science and Research,United Kingdom,2,4,3,United Kingdom,2,56640,144.03,393.25,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,2,4,3,United Kingdom,2,33984,144.03,235.95,Data Science
2022,Data Engineer,Data Engineering,United Kingdom,2,4,3,United Kingdom,2,45312,144.03,314.6,Data Engineering
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,152002,143.34,1060.43,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,110547,143.34,771.22,Data Science
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,114254,143.34,797.08,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,167384,143.34,1167.74,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,121734,143.34,849.27,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,202501,143.34,1412.73,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,2,147273,143.34,1027.44,Data Engineering
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,165600,143.34,1155.3,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,3,110400,143.34,770.2,Data Science
2022,Data Analyst,Data Analysis,United States,2,4,3,United States,2,116380,143.34,811.92,Data Analysis
2022,Data Analyst,Data Analysis,United States,2,4,3,United States,2,97759,143.34,682.01,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,3,United States,2,106720,143.34,744.52,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,142600,143.34,994.84,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,110952,143.34,774.05,Data Analysis
2022,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,119600,143.34,834.38,Data Science
2022,Data Scientist,Data Science and Research,United States,2,4,3,United States,2,82800,143.34,577.65,Data Science
2022,Data Engineer,Data Engineering,United States,2,4,1,United States,2,156400,143.34,1091.11,Data Engineering
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,93932,143.34,655.31,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,78108,143.34,544.91,Data Analysis
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,125690,143.34,876.87,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,91411,143.34,637.72,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,3,4,3,United Kingdom,2,101954,144.03,707.87,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,3,4,3,United Kingdom,2,90625,144.03,629.21,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,134320,143.34,937.07,Data Science
2022,Data Engineer,Data Engineering,United Kingdom,1,4,1,United Kingdom,2,39648,144.03,275.28,Data Engineering
2022,Data Analyst,Data Analysis,United States,4,4,1,United States,2,119600,143.34,834.38,Data Analysis
2022,Data Analyst,Data Analysis,United States,4,4,1,United States,2,101200,143.34,706.01,Data Analysis
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,156400,143.34,1091.11,Data Analysis
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,2,148434,143.34,1035.54,Data Science
2022,Data Science Manager,Data Science and Research,United States,3,4,1,United States,2,126169,143.34,880.21,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,153640,143.34,1071.86,Data Science
2022,Data Engineer,Data Engineering,United Kingdom,3,4,3,United Kingdom,2,67969,144.03,471.91,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,3,4,3,United Kingdom,2,56640,144.03,393.25,Data Engineering
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,194580,143.34,1357.47,Data Science
2022,Data Scientist,Data Science and Research,United States,3,4,1,United States,2,127512,143.34,889.58,Data Science
2022,Data Architect,Data Architecture and Modeling,Canada,3,4,1,Canada,2,177008,142.12,1245.48,Data Engineering
2022,Data Architect,Data Architecture and Modeling,Canada,3,4,1,Canada,2,83444,142.12,587.14,Data Engineering
2022,Data Analyst,Data Analysis,Canada,3,4,1,Canada,2,119600,142.12,841.54,Data Analysis
2022,Data Analyst,Data Analysis,Canada,3,4,1,Canada,2,56396,142.12,396.82,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,3,147200,143.34,1026.93,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,3,United States,3,103960,143.34,725.27,Data Engineering
2022,Data Scientist,Data Science and Research,United States,3,4,3,United States,2,87906,143.34,613.27,Data Science
2022,Data Analyst,Data Analysis,United States,2,4,1,United States,2,153640,143.34,1071.86,Data Analysis
2022,Data Analyst,Data Analysis,United States,2,4,1,United States,2,106260,143.34,741.31,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,224388,143.34,1565.42,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,144072,143.34,1005.11,Data Engineering
2022,Data Analyst,Data Analysis,United States,3,4,1,United States,2,125672,143.34,876.74,Data Analysis
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,118565,143.34,827.16,Data Engineering
2022,Data Engineer,Data Engineering,United States,3,4,1,United States,2,86204,143.34,601.4,Data Engineering
2022,Head of Data Science,Data Science and Research,United States,4,4,1,United States,2,206080,143.34,1437.7,Data Science
2022,Head of Data Science,Data Science and Research,United States,4,4,1,United States,2,154445,143.34,1077.47,Data Science
2022,Analytics Engineer,Leadership and Management,United States,4,4,1,United States,2,161000,143.34,1123.2,Data Engineering
