work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,178940
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,101430
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,271400
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,163116
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,50938
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,40750
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,176640
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,150880
2023,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,202400
2023,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,172040
2023,Director of Data Science,Data Science and Research,United States,Executive,Full-time,In-person,United States,M,324944
2023,Director of Data Science,Data Science and Research,United States,Executive,Full-time,In-person,United States,M,229356
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,78200
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,72680
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,120520
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,202400
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,149960
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,98808
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,93380
2023,Data Engineer,Data Engineering,France,Mid-level,Full-time,Hybrid,France,M,74497
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,276000
2023,Research Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,92000
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,161000
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,150880
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,194120
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,253920
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,169280
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,105800
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,153640
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,132480
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,88320
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,133400
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,106720
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,148120
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,106996
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,128800
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,115000
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,161518
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,133265
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,207000
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,152720
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,174800
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,138000
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,139196
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,116012
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,174800
2023,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,139840
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,174800
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,138000
2023,Data Analyst,Data Analysis,United States,Executive,Full-time,Remote,United States,M,165600
2023,Data Analyst,Data Analysis,United States,Executive,Full-time,Remote,United States,M,115000
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,103960
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,83168
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,187956
2023,Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,127880
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,114080
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,144440
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,L,195776
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,L,102672
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,168360
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,135240
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,155480
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,83720
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,193200
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,147200
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,65228
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,177560
2023,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,In-person,United States,M,117760
2023,Data Engineer,Data Engineering,Canada,Mid-level,Full-time,In-person,Canada,M,253000
2023,Data Engineer,Data Engineering,Canada,Mid-level,Full-time,In-person,Canada,M,223560
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,160540
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,103960
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,73600
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,133400
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,105800
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,185840
2023,Data Scientist,Data Science and Research,Canada,Mid-level,Full-time,Remote,Canada,S,88607
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,230000
2023,Data Analyst,Data Analysis,Portugal,Mid-level,Full-time,Remote,Portugal,M,44698
2023,Data Analyst,Data Analysis,Portugal,Mid-level,Full-time,Remote,Portugal,M,39732
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,187680
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,117300
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,133860
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,99360
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,189520
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,161092
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,112700
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75900
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,87400
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,119600
2023,Director of Data Science,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,199640
2023,Director of Data Science,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,176640
2023,Data Specialist,Data Management and Strategy,United States,Senior,Full-time,In-person,United States,M,82800
2023,Data Specialist,Data Management and Strategy,United States,Senior,Full-time,In-person,United States,M,55200
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,322000
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,154560
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,216108
2023,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,104420
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,354200
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,225400
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,234600
2023,Data Visualization Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,156584
2023,Data Visualization Engineer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,77188
