work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,80040,143.34,558.39,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,99360,143.34,693.18,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,98670,143.34,688.36,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,109480,143.34,763.78,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,262936,143.34,1834.35,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,142232,143.34,992.27,Data Science
2023,Data Analyst,Data Analysis,Argentina,Entry-level,Full-time,Remote,United States,S,27600,93.54,295.06,Data Analysis
2023,Data Science Manager,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,202400,143.34,1412.03,Data Science
2023,Data Science Manager,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,179400,143.34,1251.57,Data Science
2023,Data Manager,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,154928,143.34,1080.84,Other
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,184000,143.34,1283.66,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Senior,Full-time,Remote,Canada,M,140760,142.12,990.43,Data Engineering
2023,Data Engineer,Data Engineering,Canada,Senior,Full-time,Remote,Canada,M,86480,142.12,608.5,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,82800,143.34,577.65,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,114295,143.34,797.37,Data Science
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,68576,143.34,478.41,Data Science
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,100280,143.34,699.6,Data Analysis
2022,Machine Learning Engineer,Machine Learning and AI,France,Senior,Full-time,Hybrid,France,L,77328,135.27,571.66,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Armenia,Mid-level,Full-time,In-person,Armenia,S,46000,49.68,925.93,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,115552,143.34,806.14,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,129986,143.34,906.84,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,68243,143.34,476.09,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,98900,143.34,689.97,Data Engineering
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,48300,143.34,336.96,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,77280,143.34,539.14,Data Science
2023,BI Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,115000,143.34,802.29,Data Analysis
2023,BI Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,101200,143.34,706.01,Data Analysis
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,184000,143.34,1283.66,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,124200,143.34,866.47,Data Science
2022,Business Data Analyst,Data Analysis,United States,Entry-level,Full-time,Hybrid,United States,L,44160,143.34,308.08,Data Analysis
2023,AI Developer,Machine Learning and AI,Bosnia and Herzegovina,Entry-level,Full-time,Hybrid,Bosnia and Herzegovina,S,110400,64.74,1705.28,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,S,184000,143.34,1283.66,Data Science
2023,Applied Data Scientist,Data Science and Research,Kenya,Mid-level,Full-time,Remote,Kenya,S,73600,57.71,1275.34,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,236440,143.34,1649.5,Data Science
2023,Data Scientist,Data Science and Research,Latvia,Senior,Full-time,In-person,Latvia,M,71518,89.68,797.48,Data Science
2023,Data Scientist,Data Science and Research,Latvia,Senior,Full-time,In-person,Latvia,M,35758,89.68,398.73,Data Science
2023,BI Developer,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,128800,143.34,898.56,Data Analysis
2023,Data Scientist,Data Science and Research,Romania,Mid-level,Full-time,Hybrid,Romania,L,49665,63.98,776.26,Data Science
2023,Data Analyst,Data Analysis,Spain,Senior,Full-time,In-person,Spain,M,47678,113.82,418.89,Data Analysis
2023,Data Analyst,Data Analysis,Spain,Senior,Full-time,In-person,Spain,M,37744,113.82,331.61,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,168645,143.34,1176.54,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,94300,143.34,657.88,Data Analysis
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,112240,143.34,783.03,Data Science
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,86480,143.34,603.32,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,167440,143.34,1168.13,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Latvia,Senior,Full-time,In-person,Latvia,M,71518,89.68,797.48,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,Latvia,Senior,Full-time,In-person,Latvia,M,35758,89.68,398.73,Data Science
2023,Data Scientist,Data Science and Research,United States,Executive,Full-time,In-person,United States,M,276000,143.34,1925.49,Data Science
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,97060,143.34,677.13,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,L,101200,143.34,706.01,Data Science
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,73577,144.03,510.84,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,40807,144.03,283.32,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,141128,143.34,984.57,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,112884,143.34,787.53,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,80040,143.34,558.39,Data Science
2023,Data Scientist,Data Science and Research,India,Entry-level,Full-time,Remote,United States,M,46000,42.86,1073.26,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,215372,143.34,1502.53,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,187220,143.34,1306.13,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,213624,143.34,1490.33,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,153824,143.34,1073.14,Data Engineering
2023,BI Developer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,181240,143.34,1264.41,Data Analysis
2023,BI Developer,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,97520,143.34,680.34,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,165600,143.34,1155.3,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Science
2023,Data Lead,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,207000,143.34,1444.12,Other
2023,Data Lead,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,184000,143.34,1283.66,Other
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,104880,143.34,731.69,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,268180,143.34,1870.94,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,180504,143.34,1259.27,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,138828,143.34,968.52,Data Engineering
2023,Data Engineer,Data Engineering,Spain,Mid-level,Full-time,Remote,Spain,M,87400,113.82,767.88,Data Engineering
2023,Data Engineer,Data Engineering,Spain,Mid-level,Full-time,Remote,Spain,M,73600,113.82,646.64,Data Engineering
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,106720,143.34,744.52,Data Analysis
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,66240,143.34,462.12,Data Analysis
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,190440,143.34,1328.59,Data Engineering
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,153640,143.34,1071.86,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,124200,143.34,866.47,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,123096,143.34,858.77,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,88412,143.34,616.8,Data Engineering
2023,Data Science Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,128800,143.34,898.56,Data Science
2023,Data Science Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,92000,143.34,641.83,Data Science
2023,Cloud Database Engineer,Cloud and Database,United States,Senior,Full-time,Remote,United States,M,128800,143.34,898.56,Data Engineering
2023,Cloud Database Engineer,Cloud and Database,United States,Senior,Full-time,Remote,United States,M,105800,143.34,738.11,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Hybrid,United States,L,201480,143.34,1405.61,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,116012,143.34,809.35,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,66240,143.34,462.12,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,161000,143.34,1123.2,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,221260,143.34,1543.6,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,126500,143.34,882.52,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,172500,143.34,1203.43,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,151800,143.34,1059.02,Data Science
2023,Machine Learning Research Engineer,Data Science and Research,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,L,67918,144.03,471.55,Data Science
2022,Data Analyst,Data Analysis,Spain,Entry-level,Part-time,Remote,United States,L,23198,113.82,203.81,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,152490,143.34,1063.83,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,207000,143.34,1444.12,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,152490,143.34,1063.83,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,101537,144.03,704.97,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,62540,144.03,434.22,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,105800,143.34,738.11,Data Science
2023,NLP Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,253000,143.34,1765.03,Data Science
2023,NLP Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,161000,143.34,1123.2,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,161283,143.34,1125.18,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,92649,143.34,646.36,Data Engineering
2023,NLP Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,216200,143.34,1508.3,Data Science
2023,NLP Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,124200,143.34,866.47,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,265949,143.34,1855.37,Data Science
2023,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,186164,143.34,1298.76,Data Science
2023,Data Engineer,Data Engineering,Portugal,Senior,Full-time,In-person,Portugal,M,64564,106.46,606.46,Data Engineering
2023,Data Engineer,Data Engineering,Portugal,Senior,Full-time,In-person,Portugal,M,34764,106.46,326.55,Data Engineering
2023,Research Engineer,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,110400,143.34,770.2,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,212750,143.34,1484.23,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,127650,143.34,890.54,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,92000,143.34,641.83,Data Science
2023,Deep Learning Engineer,Machine Learning and AI,United States,Entry-level,Full-time,In-person,United States,M,138000,143.34,962.75,Data Science
2023,Deep Learning Engineer,Machine Learning and AI,United States,Entry-level,Full-time,In-person,United States,M,110400,143.34,770.2,Data Science
2022,Data Analytics Manager,Leadership and Management,Netherlands,Senior,Full-time,In-person,Netherlands,L,122360,137.57,889.44,Data Analysis
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,250746,143.34,1749.31,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,182344,143.34,1272.11,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,172500,143.34,1203.43,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,142600,143.34,994.84,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,58880,143.34,410.77,Data Analysis
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,216200,143.34,1508.3,Data Science
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,170200,143.34,1187.39,Data Science
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,In-person,Canada,M,131652,142.12,926.34,Data Science
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,In-person,Canada,M,103960,142.12,731.49,Data Science
2023,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,130640,143.34,911.4,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,166115,143.34,1158.89,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,106204,143.34,740.92,Data Science
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,In-person,Canada,M,110400,142.12,776.81,Data Science
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,In-person,Canada,M,101200,142.12,712.07,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,70181,144.03,487.27,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,58861,144.03,408.67,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,130272,143.34,908.83,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,54334,144.03,377.24,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,43014,144.03,298.65,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,117760,143.34,821.54,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,217120,143.34,1514.72,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,119600,143.34,834.38,Data Science
2022,Manager Data Management,Leadership and Management,United States,Senior,Full-time,Remote,United States,L,115000,143.34,802.29,Other
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,161000,143.34,1123.2,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,142600,143.34,994.84,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,141312,143.34,985.85,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,98256,143.34,685.48,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,138000,143.34,962.75,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,128800,143.34,898.56,Data Science
2022,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,112240,143.34,783.03,Data Science
2022,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,86940,143.34,606.53,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,156400,143.34,1091.11,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,119600,143.34,834.38,Data Engineering
2022,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Science
2022,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,117760,143.34,821.54,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,92000,143.34,641.83,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,110400,143.34,770.2,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,105800,143.34,738.11,Data Engineering
2022,Applied Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,138000,143.34,962.75,Data Science
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,138000,143.34,962.75,Data Analysis
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,92000,143.34,641.83,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,138000,143.34,962.75,Data Science
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,117300,143.34,818.33,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,116380,143.34,811.92,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,46920,143.34,327.33,Data Science
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,239200,143.34,1668.76,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,161000,143.34,1123.2,Data Engineering
2022,Applied Data Scientist,Data Science and Research,Australia,Entry-level,Full-time,Remote,Pakistan,M,36800,168.02,219.02,Data Science
2022,AI Programmer,Machine Learning and AI,Pakistan,Entry-level,Full-time,Remote,Australia,M,36800,45.2,814.16,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,230000,143.34,1604.58,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,57960,143.34,404.35,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,193200,143.34,1347.84,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,147200,143.34,1026.93,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,250746,143.34,1749.31,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,182344,143.34,1272.11,Data Science
2022,Data Scientist,Data Science and Research,France,Mid-level,Full-time,Remote,France,M,86995,135.27,643.12,Data Science
2022,Data Scientist,Data Science and Research,France,Mid-level,Full-time,Remote,France,M,48330,135.27,357.29,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,202400,143.34,1412.03,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,134320,143.34,937.07,Data Science
2022,Machine Learning Software Engineer,Machine Learning and AI,Canada,Senior,Full-time,Remote,Canada,M,228528,142.12,1607.99,Data Science
2022,Machine Learning Software Engineer,Machine Learning and AI,Canada,Senior,Full-time,Remote,Canada,M,168912,142.12,1188.52,Data Science
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,138000,143.34,962.75,Data Engineering
2022,Machine Learning Developer,Machine Learning and AI,Pakistan,Entry-level,Full-time,Remote,Australia,M,36800,45.2,814.16,Data Science
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,110400,143.34,770.2,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,87400,143.34,609.74,Data Engineering
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,147200,143.34,1026.93,Data Engineering
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,124200,143.34,866.47,Data Engineering
2022,Data Science Consultant,Data Science and Research,Italy,Entry-level,Full-time,Hybrid,Italy,M,22231,124.24,178.94,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,198720,143.34,1386.35,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,132480,143.34,924.24,Data Engineering
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,78200,143.34,545.56,Data Engineering
2022,Data Engineer,Data Engineering,United States,Entry-level,Full-time,In-person,United States,M,59800,143.34,417.19,Data Engineering
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,137080,143.34,956.33,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,109480,143.34,763.78,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,110400,143.34,770.2,Data Science
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,138000,143.34,962.75,Data Science
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,101200,143.34,706.01,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,226320,143.34,1578.9,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,184920,143.34,1290.08,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,174800,143.34,1219.48,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,142600,143.34,994.84,Data Science
2022,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,216200,143.34,1508.3,Data Science
2022,ML Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,170200,143.34,1187.39,Data Science
2022,Cloud Database Engineer,Cloud and Database,United States,Senior,Full-time,Remote,United States,M,174800,143.34,1219.48,Data Engineering
2022,Cloud Database Engineer,Cloud and Database,United States,Senior,Full-time,Remote,United States,M,147200,143.34,1026.93,Data Engineering
2022,Product Data Analyst,Data Analysis,United States,Entry-level,Full-time,Remote,United States,M,92000,143.34,641.83,Data Analysis
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,119600,143.34,834.38,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,105800,143.34,738.11,Data Engineering
2022,Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,84962,144.03,589.89,Data Science
2022,Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,62305,144.03,432.58,Data Science
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,96600,143.34,673.92,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,64400,143.34,449.28,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,188140,143.34,1312.54,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,130824,143.34,912.68,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,176640,143.34,1232.31,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,150880,143.34,1052.6,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,171028,143.34,1193.16,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,118956,143.34,829.89,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,69000,143.34,481.37,Data Engineering
2022,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,161000,143.34,1123.2,Data Science
2022,Data Science Manager,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,110400,143.34,770.2,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,154100,143.34,1075.07,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,97980,143.34,683.55,Data Engineering
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,69000,143.34,481.37,Data Analysis
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,55200,143.34,385.1,Data Analysis
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,169280,143.34,1180.97,Data Science
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,130640,143.34,911.4,Data Science
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,133400,143.34,930.65,Data Science
2022,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,92000,143.34,641.83,Data Science
2022,NLP Engineer,Machine Learning and AI,Poland,Mid-level,Full-time,Remote,Poland,S,40815,70.08,582.41,Data Science
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,184000,143.34,1283.66,Data Engineering
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,133400,143.34,930.65,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,84962,144.03,589.89,Data Engineering
2022,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,67969,144.03,471.91,Data Engineering
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,176640,143.34,1232.31,Data Science
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,150880,143.34,1052.6,Data Science
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,285200,143.34,1989.67,Data Engineering
2022,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,219880,143.34,1533.98,Data Engineering
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,110400,143.34,770.2,Data Analysis
